session_id,total_pnl,emerald_pnl,tomato_pnl,emerald_position,tomato_position,emerald_cash,tomato_cash,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
10,98558.0,0.0,0.0,0,0,0.0,0.0,9.91811190790911,0.9998105077481209,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16514.0,""cash"":-313519.0,""position"":33,""slope_per_step"":1.6521466536274665,""r_squared"":0.9930682454778278},""INTARIAN_PEPPER_ROOT"":{""pnl"":82044.0,""cash"":-957948.0,""position"":80,""slope_per_step"":8.265965254281648,""r_squared"":0.9999949419980458}}"
11,97842.0,0.0,0.0,0,0,0.0,0.0,9.746569757232512,0.9999249498511034,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82234.0,""cash"":-1037758.0,""position"":80,""slope_per_step"":8.23981358132295,""r_squared"":0.9999847780686058},""ASH_COATED_OSMIUM"":{""pnl"":15608.0,""cash"":-674461.0,""position"":69,""slope_per_step"":1.5067561759095618,""r_squared"":0.9976210842590922}}"
12,99286.69999999995,0.0,0.0,0,0,0.0,0.0,9.938373667794961,0.9998814763779971,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82884.69999999995,""cash"":-793108.0,""position"":73,""slope_per_step"":8.308715239404343,""r_squared"":0.9999775810377385},""ASH_COATED_OSMIUM"":{""pnl"":16402.0,""cash"":-633663.0,""position"":65,""slope_per_step"":1.6296584283905844,""r_squared"":0.997141810773595}}"
13,98055.0,0.0,0.0,0,0,0.0,0.0,10.01156497903046,0.9998427530423618,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18278.0,""cash"":-711795.0,""position"":73,""slope_per_step"":1.8170017161980172,""r_squared"":0.9987635642041813},""INTARIAN_PEPPER_ROOT"":{""pnl"":79777.0,""cash"":-960215.0,""position"":80,""slope_per_step"":8.194563262832443,""r_squared"":0.9998053211358137}}"
14,100769.30000000005,0.0,0.0,0,0,0.0,0.0,10.096408687271659,0.9999725875660976,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18699.0,""cash"":188716.0,""position"":-17,""slope_per_step"":1.8244012741960127,""r_squared"":0.9986663881905421},""INTARIAN_PEPPER_ROOT"":{""pnl"":82070.30000000005,""cash"":-995922.0,""position"":77,""slope_per_step"":8.272007413075645,""r_squared"":0.9999825165689697}}"
15,100847.40000000002,0.0,0.0,0,0,0.0,0.0,10.124802095620002,0.9999333660616221,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83248.40000000002,""cash"":-828744.0,""position"":76,""slope_per_step"":8.337597063959961,""r_squared"":0.9999655468919122},""ASH_COATED_OSMIUM"":{""pnl"":17599.0,""cash"":-382441.0,""position"":40,""slope_per_step"":1.7872050316600503,""r_squared"":0.9989237595201652}}"
16,100333.0,0.0,0.0,0,0,0.0,0.0,10.054719614898396,0.9998014624185977,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82394.0,""cash"":-957598.0,""position"":80,""slope_per_step"":8.30005215126372,""r_squared"":0.999984091383506},""ASH_COATED_OSMIUM"":{""pnl"":17939.0,""cash"":-622125.0,""position"":64,""slope_per_step"":1.7546674636346746,""r_squared"":0.9952296769479667}}"
17,101716.59999999998,0.0,0.0,0,0,0.0,0.0,10.194277126200353,0.9999421102786684,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18507.0,""cash"":-131508.0,""position"":15,""slope_per_step"":1.8111079548990796,""r_squared"":0.9980593444819837},""INTARIAN_PEPPER_ROOT"":{""pnl"":83209.59999999998,""cash"":-952783.0,""position"":74,""slope_per_step"":8.383169171301287,""r_squared"":0.999960712881001}}"
18,99728.0,0.0,0.0,0,0,0.0,0.0,9.998220049873801,0.9999228197767209,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18596.0,""cash"":-171423.0,""position"":19,""slope_per_step"":1.8579304687953047,""r_squared"":0.9984932781138606},""INTARIAN_PEPPER_ROOT"":{""pnl"":81132.0,""cash"":-878860.0,""position"":80,""slope_per_step"":8.140289581078491,""r_squared"":0.999965323978911}}"
19,102482.29999999993,0.0,0.0,0,0,0.0,0.0,10.295202068778444,0.9998684192648832,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":19768.0,""cash"":-270261.0,""position"":29,""slope_per_step"":1.98675200209352,""r_squared"":0.9950997866442047},""INTARIAN_PEPPER_ROOT"":{""pnl"":82714.29999999993,""cash"":-918278.0,""position"":77,""slope_per_step"":8.30845006668491,""r_squared"":0.9999636394652412}}"
