session_id,total_pnl,emerald_pnl,tomato_pnl,emerald_position,tomato_position,emerald_cash,tomato_cash,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
76,99568.0,0.0,0.0,0,0,0.0,0.0,10.006366142623042,0.9999655134979663,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82125.0,""cash"":-957867.0,""position"":80,""slope_per_step"":8.268699613140381,""r_squared"":0.99998507232831},""ASH_COATED_OSMIUM"":{""pnl"":17443.0,""cash"":-782637.0,""position"":80,""slope_per_step"":1.7376665294826652,""r_squared"":0.998501448058826}}"
77,97529.59999999998,0.0,0.0,0,0,0.0,0.0,9.834579693959798,0.9999449180704102,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82713.59999999998,""cash"":-953279.0,""position"":74,""slope_per_step"":8.349716334571168,""r_squared"":0.9999882040158108},""ASH_COATED_OSMIUM"":{""pnl"":14816.0,""cash"":-615247.0,""position"":63,""slope_per_step"":1.4848633593886336,""r_squared"":0.9983411039947131}}"
78,101276.09999999998,0.0,0.0,0,0,0.0,0.0,10.225612297876127,0.9998830706332575,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82941.09999999998,""cash"":-865051.0,""position"":79,""slope_per_step"":8.365340540347406,""r_squared"":0.9999720585064724},""ASH_COATED_OSMIUM"":{""pnl"":18335.0,""cash"":-721739.0,""position"":74,""slope_per_step"":1.8602717575287175,""r_squared"":0.9979331157601374}}"
79,99979.40000000002,0.0,0.0,0,0,0.0,0.0,10.04508197152441,0.9999461972356279,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82553.40000000002,""cash"":-905439.0,""position"":76,""slope_per_step"":8.267498275252573,""r_squared"":0.9999858711108375},""ASH_COATED_OSMIUM"":{""pnl"":17426.0,""cash"":647489.0,""position"":-63,""slope_per_step"":1.777583696271837,""r_squared"":0.9980240671817961}}"
80,99201.0,0.0,0.0,0,0,0.0,0.0,9.933130178016102,0.9999658355125801,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82180.0,""cash"":-1037812.0,""position"":80,""slope_per_step"":8.257290473087709,""r_squared"":0.999977011097942},""ASH_COATED_OSMIUM"":{""pnl"":17021.0,""cash"":-703051.0,""position"":72,""slope_per_step"":1.675839704928397,""r_squared"":0.9993720338426983}}"
81,98393.5,0.0,0.0,0,0,0.0,0.0,9.948418779807568,0.9999770234949215,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16399.0,""cash"":-753678.0,""position"":77,""slope_per_step"":1.6884533764925338,""r_squared"":0.9974584952652994},""INTARIAN_PEPPER_ROOT"":{""pnl"":81994.5,""cash"":-817998.0,""position"":75,""slope_per_step"":8.25996540331503,""r_squared"":0.9999414267121554}}"
82,100007.0,0.0,0.0,0,0,0.0,0.0,10.077399089378215,0.9999689839959809,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83081.0,""cash"":-956911.0,""position"":80,""slope_per_step"":8.359602373184238,""r_squared"":0.9999803063630511},""ASH_COATED_OSMIUM"":{""pnl"":16926.0,""cash"":-783154.0,""position"":80,""slope_per_step"":1.7177967161939671,""r_squared"":0.9986472535817004}}"
83,100731.0,0.0,0.0,0,0,0.0,0.0,10.12563081659609,0.9999361828213847,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18445.0,""cash"":-731630.0,""position"":75,""slope_per_step"":1.8585528252035282,""r_squared"":0.9986476523092982},""INTARIAN_PEPPER_ROOT"":{""pnl"":82286.0,""cash"":-1037706.0,""position"":80,""slope_per_step"":8.26707799139257,""r_squared"":0.9999374265729173}}"
84,97758.0,0.0,0.0,0,0,0.0,0.0,9.822541527851401,0.9999474934368824,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15080.0,""cash"":-785000.0,""position"":80,""slope_per_step"":1.4866556561565565,""r_squared"":0.9965019737873869},""INTARIAN_PEPPER_ROOT"":{""pnl"":82678.0,""cash"":-877314.0,""position"":80,""slope_per_step"":8.335885871694854,""r_squared"":0.9999784657178822}}"
85,100396.0,0.0,0.0,0,0,0.0,0.0,10.1257270505527,0.9999268521857154,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17693.0,""cash"":-572366.0,""position"":59,""slope_per_step"":1.7886890244068903,""r_squared"":0.9979609876826163},""INTARIAN_PEPPER_ROOT"":{""pnl"":82703.0,""cash"":-957289.0,""position"":80,""slope_per_step"":8.33703802614578,""r_squared"":0.9999818435337104}}"
