session_id,day,total_pnl,emerald_pnl,tomato_pnl,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
74,1,99789.3999999999,0.0,0.0,10.05423493224396,0.9999342308632773,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17166.0,""cash"":-682904.0,""position"":70,""slope_per_step"":1.7503769090897692,""r_squared"":0.9988293557450535},""INTARIAN_PEPPER_ROOT"":{""pnl"":82623.3999999999,""cash"":-981369.0,""position"":76,""slope_per_step"":8.303858023154184,""r_squared"":0.9999738167918371}}"
75,-1,99592.0,0.0,0.0,9.986061946067009,0.9999567834380689,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83245.0,""cash"":-876747.0,""position"":80,""slope_per_step"":8.405246293776854,""r_squared"":0.9999729838276712},""ASH_COATED_OSMIUM"":{""pnl"":16347.0,""cash"":416387.0,""position"":-40,""slope_per_step"":1.5808156522901564,""r_squared"":0.9984684477893139}}"
76,0,99438.0,0.0,0.0,9.989082702863808,0.9999667830987972,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17445.0,""cash"":-782635.0,""position"":80,""slope_per_step"":1.7379027153090272,""r_squared"":0.9985029094991289},""INTARIAN_PEPPER_ROOT"":{""pnl"":81993.0,""cash"":-957999.0,""position"":80,""slope_per_step"":8.251179987554782,""r_squared"":0.9999868277707473}}"
77,1,97372.69999999995,0.0,0.0,9.807031816111513,0.9999434281704567,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":14917.0,""cash"":-615146.0,""position"":63,""slope_per_step"":1.4883597811295979,""r_squared"":0.998370924498934},""INTARIAN_PEPPER_ROOT"":{""pnl"":82455.69999999995,""cash"":-939537.0,""position"":73,""slope_per_step"":8.318672034981915,""r_squared"":0.9999838103175}}"
78,-1,101435.69999999995,0.0,0.0,10.233854061003745,0.9998903031441518,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18379.0,""cash"":-721695.0,""position"":74,""slope_per_step"":1.8651694440156945,""r_squared"":0.997967441458001},""INTARIAN_PEPPER_ROOT"":{""pnl"":83056.69999999995,""cash"":-792936.0,""position"":73,""slope_per_step"":8.368684616988046,""r_squared"":0.9999724447550316}}"
79,0,99991.40000000002,0.0,0.0,10.04623092430389,0.9999427135686563,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17426.0,""cash"":647489.0,""position"":-63,""slope_per_step"":1.777583696271837,""r_squared"":0.9980240671817961},""INTARIAN_PEPPER_ROOT"":{""pnl"":82565.40000000002,""cash"":-905427.0,""position"":76,""slope_per_step"":8.268647228032059,""r_squared"":0.9999829090565724}}"
80,1,99413.0,0.0,0.0,9.949055190318353,0.9999721000830204,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17119.0,""cash"":-702953.0,""position"":72,""slope_per_step"":1.6818655546566554,""r_squared"":0.9993867444427156},""INTARIAN_PEPPER_ROOT"":{""pnl"":82294.0,""cash"":-1037698.0,""position"":80,""slope_per_step"":8.267189635661707,""r_squared"":0.9999875281488902}}"
81,-1,98597.79999999993,0.0,0.0,9.974866995565046,0.9999756240205347,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16610.0,""cash"":-753467.0,""position"":77,""slope_per_step"":1.7153558670775586,""r_squared"":0.9972937985559227},""INTARIAN_PEPPER_ROOT"":{""pnl"":81987.79999999993,""cash"":-782005.0,""position"":72,""slope_per_step"":8.259511128487482,""r_squared"":0.9999483428836337}}"
82,0,100204.0,0.0,0.0,10.090473755417753,0.9999715401751943,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17167.0,""cash"":-782913.0,""position"":80,""slope_per_step"":1.7396429793924297,""r_squared"":0.9989988880720758},""INTARIAN_PEPPER_ROOT"":{""pnl"":83037.0,""cash"":-956955.0,""position"":80,""slope_per_step"":8.350830776025322,""r_squared"":0.9999747798257186}}"
83,1,100684.0,0.0,0.0,10.115767177273243,0.9999356022786419,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18573.0,""cash"":-311460.0,""position"":33,""slope_per_step"":1.8690286806062868,""r_squared"":0.9987606379801972},""INTARIAN_PEPPER_ROOT"":{""pnl"":82111.0,""cash"":-1037881.0,""position"":80,""slope_per_step"":8.246738496666971,""r_squared"":0.9999462134576941}}"
84,-1,97897.0,0.0,0.0,9.845096042388537,0.9999431816427488,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15210.0,""cash"":-784870.0,""position"":80,""slope_per_step"":1.5034790470607904,""r_squared"":0.9960910799108798},""INTARIAN_PEPPER_ROOT"":{""pnl"":82687.0,""cash"":-877305.0,""position"":80,""slope_per_step"":8.34161699532777,""r_squared"":0.9999744731972231}}"
85,0,100647.0,0.0,0.0,10.14010397310765,0.9999248803164891,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17688.0,""cash"":-572371.0,""position"":59,""slope_per_step"":1.7894573463385735,""r_squared"":0.997986836034313},""INTARIAN_PEPPER_ROOT"":{""pnl"":82959.0,""cash"":-957033.0,""position"":80,""slope_per_step"":8.350646626769052,""r_squared"":0.9999840992341981}}"
86,1,98730.0,0.0,0.0,9.939258267865382,0.9998316514959888,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82292.0,""cash"":-1037700.0,""position"":80,""slope_per_step"":8.296580545064606,""r_squared"":0.9999759179252576},""ASH_COATED_OSMIUM"":{""pnl"":16438.0,""cash"":-723636.0,""position"":74,""slope_per_step"":1.6426777228007772,""r_squared"":0.99612341601085}}"
87,-1,101042.19999999995,0.0,0.0,10.035907399318898,0.9998881947703124,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18323.0,""cash"":-191698.0,""position"":21,""slope_per_step"":1.7279068622150686,""r_squared"":0.9979352293593876},""INTARIAN_PEPPER_ROOT"":{""pnl"":82719.19999999995,""cash"":-853273.0,""position"":78,""slope_per_step"":8.308000537103815,""r_squared"":0.9999619370493039}}"
88,0,100032.59999999998,0.0,0.0,9.9503124808191,0.9999378226479148,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83096.59999999998,""cash"":-878896.0,""position"":74,""slope_per_step"":8.332749128429471,""r_squared"":0.9999637352121579},""ASH_COATED_OSMIUM"":{""pnl"":16936.0,""cash"":-583124.0,""position"":60,""slope_per_step"":1.6175633523896336,""r_squared"":0.9986736616278709}}"
89,1,97750.0,0.0,0.0,9.761112033399721,0.9997341509263173,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15367.0,""cash"":-784713.0,""position"":80,""slope_per_step"":1.4850179152441791,""r_squared"":0.9926982826553272},""INTARIAN_PEPPER_ROOT"":{""pnl"":82383.0,""cash"":-1037609.0,""position"":80,""slope_per_step"":8.276094118155546,""r_squared"":0.9999645368487399}}"
90,-1,101077.59999999998,0.0,0.0,10.254927374591674,0.9999426702674404,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18577.0,""cash"":-591484.0,""position"":61,""slope_per_step"":1.961032806614328,""r_squared"":0.9965928038116296},""INTARIAN_PEPPER_ROOT"":{""pnl"":82500.59999999998,""cash"":-805492.0,""position"":74,""slope_per_step"":8.293894567977336,""r_squared"":0.9999435159124923}}"
91,0,99601.0,0.0,0.0,9.973276210102952,0.9999234222333934,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16983.0,""cash"":427024.0,""position"":-41,""slope_per_step"":1.6753655330776553,""r_squared"":0.9983525176954331},""INTARIAN_PEPPER_ROOT"":{""pnl"":82618.0,""cash"":-957374.0,""position"":80,""slope_per_step"":8.297910677025312,""r_squared"":0.9999833392291677}}"
92,1,100480.0,0.0,0.0,10.078934821257748,0.9999584494244729,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17770.0,""cash"":-202252.0,""position"":22,""slope_per_step"":1.7740944572089445,""r_squared"":0.9994808395364452},""INTARIAN_PEPPER_ROOT"":{""pnl"":82710.0,""cash"":-1037282.0,""position"":80,""slope_per_step"":8.304840364048804,""r_squared"":0.9999731952933512}}"
93,-1,100038.0,0.0,0.0,10.025887320754268,0.999777717567292,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83312.0,""cash"":-876680.0,""position"":80,""slope_per_step"":8.395160487611005,""r_squared"":0.9999672940778745},""ASH_COATED_OSMIUM"":{""pnl"":16726.0,""cash"":-333309.0,""position"":35,""slope_per_step"":1.6307268331432683,""r_squared"":0.9951932243142206}}"
94,0,98672.0,0.0,0.0,9.964408481052304,0.9999028721922008,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82277.0,""cash"":-957715.0,""position"":80,""slope_per_step"":8.314380148452,""r_squared"":0.999985461612648},""ASH_COATED_OSMIUM"":{""pnl"":16395.0,""cash"":-133620.0,""position"":15,""slope_per_step"":1.6500283326002834,""r_squared"":0.997309262888418}}"
95,1,99234.3999999999,0.0,0.0,9.909555458727736,0.99993361453245,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17496.0,""cash"":37498.0,""position"":-2,""slope_per_step"":1.6767886466378865,""r_squared"":0.9959312565563622},""INTARIAN_PEPPER_ROOT"":{""pnl"":81738.3999999999,""cash"":-982254.0,""position"":76,""slope_per_step"":8.232766812089858,""r_squared"":0.9999665276596847}}"
96,-1,101383.69999999995,0.0,0.0,10.13083701394038,0.9998378548426983,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83103.69999999995,""cash"":-792889.0,""position"":73,""slope_per_step"":8.38846206927462,""r_squared"":0.99998622463257},""ASH_COATED_OSMIUM"":{""pnl"":18280.0,""cash"":-231745.0,""position"":25,""slope_per_step"":1.7423749446657495,""r_squared"":0.9942725320391619}}"
97,0,98239.0,0.0,0.0,9.884792714100938,0.9998965257534833,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":14853.0,""cash"":-625211.0,""position"":64,""slope_per_step"":1.486985903935859,""r_squared"":0.9971027027455424},""INTARIAN_PEPPER_ROOT"":{""pnl"":83386.0,""cash"":-956606.0,""position"":80,""slope_per_step"":8.397806810165072,""r_squared"":0.9999826707539701}}"
98,1,101147.0,0.0,0.0,10.159677980288965,0.9999618377661802,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82431.0,""cash"":-1037561.0,""position"":80,""slope_per_step"":8.320416052440361,""r_squared"":0.9999863541063049},""ASH_COATED_OSMIUM"":{""pnl"":18716.0,""cash"":-251311.0,""position"":27,""slope_per_step"":1.8392619278486193,""r_squared"":0.9988781265346988}}"
99,-1,99657.59999999998,0.0,0.0,10.01560696319268,0.9997340486145667,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17685.0,""cash"":157699.0,""position"":-14,""slope_per_step"":1.7221749291797492,""r_squared"":0.9946230398414481},""INTARIAN_PEPPER_ROOT"":{""pnl"":81972.59999999998,""cash"":-806020.0,""position"":74,""slope_per_step"":8.293432034012925,""r_squared"":0.9999358590809154}}"
