session_id,total_pnl,emerald_pnl,tomato_pnl,emerald_position,tomato_position,emerald_cash,tomato_cash,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
79,99991.40000000002,0.0,0.0,0,0,0.0,0.0,10.04623092430389,0.9999427135686563,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82565.40000000002,""cash"":-905427.0,""position"":76,""slope_per_step"":8.268647228032059,""r_squared"":0.9999829090565724},""ASH_COATED_OSMIUM"":{""pnl"":17426.0,""cash"":647489.0,""position"":-63,""slope_per_step"":1.777583696271837,""r_squared"":0.9980240671817961}}"
80,99315.0,0.0,0.0,0,0,0.0,0.0,9.943029340590094,0.9999722246045226,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17021.0,""cash"":-703051.0,""position"":72,""slope_per_step"":1.675839704928397,""r_squared"":0.9993720338426983},""INTARIAN_PEPPER_ROOT"":{""pnl"":82294.0,""cash"":-1037698.0,""position"":80,""slope_per_step"":8.267189635661707,""r_squared"":0.9999875281488902}}"
81,98386.79999999993,0.0,0.0,0,0,0.0,0.0,9.947964504980016,0.999976864997488,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16399.0,""cash"":-753678.0,""position"":77,""slope_per_step"":1.6884533764925338,""r_squared"":0.9974584952652994},""INTARIAN_PEPPER_ROOT"":{""pnl"":81987.79999999993,""cash"":-782005.0,""position"":72,""slope_per_step"":8.259511128487482,""r_squared"":0.9999483428836337}}"
82,99963.0,0.0,0.0,0,0,0.0,0.0,10.068627492219289,0.999969049416594,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83037.0,""cash"":-956955.0,""position"":80,""slope_per_step"":8.350830776025322,""r_squared"":0.9999747798257186},""ASH_COATED_OSMIUM"":{""pnl"":16926.0,""cash"":-783154.0,""position"":80,""slope_per_step"":1.7177967161939671,""r_squared"":0.9986472535817004}}"
83,100556.0,0.0,0.0,0,0,0.0,0.0,10.105291321870485,0.9999371451909503,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82111.0,""cash"":-1037881.0,""position"":80,""slope_per_step"":8.246738496666971,""r_squared"":0.9999462134576941},""ASH_COATED_OSMIUM"":{""pnl"":18445.0,""cash"":-731630.0,""position"":75,""slope_per_step"":1.8585528252035282,""r_squared"":0.9986476523092982}}"
84,97767.0,0.0,0.0,0,0,0.0,0.0,9.828272651484303,0.999951940546486,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15080.0,""cash"":-785000.0,""position"":80,""slope_per_step"":1.4866556561565565,""r_squared"":0.9965019737873869},""INTARIAN_PEPPER_ROOT"":{""pnl"":82687.0,""cash"":-877305.0,""position"":80,""slope_per_step"":8.34161699532777,""r_squared"":0.9999744731972231}}"
85,100652.0,0.0,0.0,0,0,0.0,0.0,10.139335651175962,0.9999227853541337,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17693.0,""cash"":-572366.0,""position"":59,""slope_per_step"":1.7886890244068903,""r_squared"":0.9979609876826163},""INTARIAN_PEPPER_ROOT"":{""pnl"":82959.0,""cash"":-957033.0,""position"":80,""slope_per_step"":8.350646626769052,""r_squared"":0.9999840992341981}}"
86,98690.0,0.0,0.0,0,0,0.0,0.0,9.933815308938954,0.9998328244608914,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16398.0,""cash"":-723676.0,""position"":74,""slope_per_step"":1.6372347638743476,""r_squared"":0.9961276712144229},""INTARIAN_PEPPER_ROOT"":{""pnl"":82292.0,""cash"":-1037700.0,""position"":80,""slope_per_step"":8.296580545064606,""r_squared"":0.9999759179252576}}"
87,100883.19999999995,0.0,0.0,0,0,0.0,0.0,10.013704475344873,0.9998791260902009,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82719.19999999995,""cash"":-853273.0,""position"":78,""slope_per_step"":8.308000537103815,""r_squared"":0.9999619370493039},""ASH_COATED_OSMIUM"":{""pnl"":18164.0,""cash"":-191857.0,""position"":21,""slope_per_step"":1.7057039382410393,""r_squared"":0.997787633325045}}"
88,99912.59999999998,0.0,0.0,0,0,0.0,0.0,9.934775581955732,0.9999346991698435,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83096.59999999998,""cash"":-878896.0,""position"":74,""slope_per_step"":8.332749128429471,""r_squared"":0.9999637352121579},""ASH_COATED_OSMIUM"":{""pnl"":16816.0,""cash"":-583244.0,""position"":60,""slope_per_step"":1.6020264535262645,""r_squared"":0.9987238157522673}}"
